username, date, retweets, text, id, permalink,,,,
carlettaisgreat,5/5/11 23:21,0,5 of 5 stars to Bossypants by Tina Fey http://www.goodreads.com/review/show/164333689,6.63417E+16,https://twitter.com/carlettaisgreat/status/66341719318331392,,,,
ComedyChannel,5/5/11 23:20,1,LATE NIGHT WITH JIMMY FALLON tonight at 11pm with Tina Fey talking about her book Bossypants . There's also Tom Welling & Twin Shadow.,6.63414E+16,https://twitter.com/ComedyChannel/status/66341424068702208,,,,
relatablyfit,5/5/11 23:19,0,Book: Bossypants ; Review: 2 thumbs up,6.63413E+16,https://twitter.com/relatablyfit/status/66341338576195585,,,,
markrafael,5/5/11 23:17,0,Halfway through Bossypants . Prettyyyy funny stuff.,6.63407E+16,https://twitter.com/markrafael/status/66340744515956736,,,,
vanessadearest,5/5/11 23:13,0,Tina fey is my dream wife. Everyone go buy bossypants now. Or have an awesome friend like @emgil buy it for you.,6.63399E+16,https://twitter.com/vanessadearest/status/66339876974510080,,,,
laya_malka,5/5/11 23:13,0,@isabellesagt Ah! I just bought Bossypants ! Can't wait to read it. A Tree Grows is really good so far.,6.63397E+16,https://twitter.com/laya_malka/status/66339731172102145,,,,
jhirschland,5/5/11 23:12,0,@dzalcman Audiobook was the way to go on this one. Loved it! #BossyPants,6.63394E+16,https://twitter.com/jhirschland/status/66339444168474624,,,,
Visionaria73,5/5/11 23:05,0,"@madamemalkin Hot bourbon and Bossypants , sounds like a song in the making. Hope it's working.",6.63378E+16,https://twitter.com/Visionaria73/status/66337776529969152,,,,
mstarajoy,5/5/11 23:01,0,Bought tina fey's bossypants :D Harry potter poster & glee warblers cd. Success!,6.63368E+16,https://twitter.com/mstarajoy/status/66336765958565888,,,,
JeremySmart,5/5/11 23:01,0,The Comcast/Kabletown references in #30Rock constantly impress me. #TinaFey is genius. Looking forward to reading her book #Bossypants .,6.63367E+16,https://twitter.com/JeremySmart/status/66336667979620352,,,,
CITYmagazineNYC,5/5/11 22:58,0,"Tina Fey's book Bossypants is SERIOUSLY the funniest book out right now. It's a must read, get it now! #tinafey",6.6336E+16,https://twitter.com/CITYmagazineNYC/status/66336026460823552,,,,
isabellesagt,5/5/11 22:57,0,@laya_malka I downloaded Bossypants - it seems to be the perfect post semester book! How do you like A tree grows? It's on my wish list!,6.63359E+16,https://twitter.com/isabellesagt/status/66335854171394049,,,,
randisperling,5/5/11 22:32,0,@saraquaranta Places that are less ideal for hair extensions: the grocery store, prison," a water park"" --tina fey #bossypants""",6.63296E+16,https://twitter.com/randisperling/status/66329583284260864,,
BigApplePix,5/5/11 22:30,0,Bossypants . http://is.gd/2kf66h,6.6329E+16,https://twitter.com/BigApplePix/status/66329018177294336,,,,
angelajhu,5/5/11 22:27,0,The font in Tina Fey's ' Bossypants ' is so abnormally large.,6.63283E+16,https://twitter.com/angelajhu/status/66328299261014016,,,,
jenrab,5/5/11 22:20,0,"She's my hero; Love Bossypants â€œ @theculturemom : After reading Bossypants , I'm returning to my 30 Rock roots. Tina Fey just rocks to no end.â€ù",6.63265E+16,https://twitter.com/jenrab/status/66326514827935744,,,,
WakaWakaStyle,5/5/11 22:19,0,shakira.rentts.org Â· Home Â· About. You are here: Home > Uncategorized > Miss Bossypants Herself To Host â€œSNLâ€ù This... http://dlvr.it/QnBvc,6.63261E+16,https://twitter.com/WakaWakaStyle/status/66326136229076992,,,,
annesramblings,5/5/11 22:14,0,Bossypants Review http://nblo.gs/hvM5r,6.63249E+16,https://twitter.com/annesramblings/status/66324901874778113,,,,
hollyrosenfink,5/5/11 22:11,0,"After reading Bossypants , I am returning to my 30 Rock roots. Tina Fey just rocks to no end.",6.63241E+16,https://twitter.com/hollyrosenfink/status/66324119939063808,,,,
sharp_photo,5/5/11 22:09,0,@alanao Have u read Bossypants yet? I'm listening to the audiobook and it's super entertaining but also has some actual serious good advice.,6.63236E+16,https://twitter.com/sharp_photo/status/66323598972960768,,,,
jenn_jen_d,5/5/11 22:08,0,Bossypants arrived today! I've lost interest in all other books.,6.63234E+16,https://twitter.com/jenn_jen_d/status/66323351387373568,,,,
annoyinghayley,5/5/11 22:07,1,"Whenever they do stuff like that sheep, I think of that quote from Bossypants : This was our best attempt at writing a sitcom.""""",6.63231E+16,https://twitter.com/annoyinghayley/status/66323127143104512,,,,
CherryBlossBlog,5/5/11 22:05,0,Bossypants by Tina Fey #Giveaway {TWO WINNERS!} http://cherryblossomsdesign.blogspot.com/2011/05/tina-feys-bossypants-review-and.html #snl,6.63226E+16,https://twitter.com/CherryBlossBlog/status/66322610123849729,,,,
tessmcgeer,5/5/11 22:02,0,"Hey, Tina talks about stress induced cold sores in Bossypants ! #30rock",6.63218E+16,https://twitter.com/tessmcgeer/status/66321786295427072,,,,
WalkerFab6,5/5/11 21:58,0,I think I'm going to read Tina Fey's Bossypants ...I could use some laughter.,6.63209E+16,https://twitter.com/WalkerFab6/status/66320948755836928,,,,
Anabelle_Anas,5/5/11 21:54,0,#6: Bossypants http://amzn.to/kpZ5Hw,6.632E+16,https://twitter.com/Anabelle_Anas/status/66319976021245952,,,,
SarahM,5/5/11 21:52,0,"Tony bought me Bossypants , then immediately started reading it himself. Maniacal cackling for days here at Chez Mibblebine.",6.63195E+16,https://twitter.com/SarahM/status/66319483068878848,,,,
ughLEDA,5/5/11 21:52,0,"@amybernhard Hahaha, nasty. I just got my email re: Bossypants ! I'm so excited.",6.63195E+16,https://twitter.com/ughLEDA/status/66319481286307840,,,,
Siekogirl,5/5/11 21:52,0,#Win A Copy Of Bossypants By Tina Fey 2 Winners via @MomsMotleyCrue CAN/US #giveaway http://tinyurl.com/3edeeh7,6.63194E+16,https://twitter.com/Siekogirl/status/66319365406064640,,,,
victoreuh,5/5/11 21:51,0,i think i want tiny fey's book BossyPants .,6.63192E+16,https://twitter.com/victoreuh/status/66319151022620672,,,,
dominicburgess,5/5/11 21:48,0,"recommends you read  Bossypants "" by Tina Fey. Laugh out loud funny.""",6.63185E+16,https://twitter.com/dominicburgess/status/66318499538149376,,,,
mariadimit,5/5/11 21:45,0,@GinaTash Yup. Just started and I can't put it down. Most definitely will lend it to you when I'm done:) #TinaFey #Bossypants,6.63177E+16,https://twitter.com/mariadimit/status/66317716671303680,,,,
ImTraceyLloyd,5/5/11 21:45,0,"@starfishncoffee I just finished  Bossypants "" and I love Tina Fey"," but the book really solidified how much I love Amy!""",6.63175E+16,https://twitter.com/ImTraceyLloyd/status/66317537859731456,,,
MeHimAndTheCats,5/5/11 21:39,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11 http://bit.ly/gtHMmi,6.63161E+16,https://twitter.com/MeHimAndTheCats/status/66316075289161729,,,,
KerryReads,5/5/11 21:35,0,"Turns out that Bossypants is really, really funny. You heard it here last.",6.63152E+16,https://twitter.com/KerryReads/status/66315196439855104,,,,
jillbalaka,5/5/11 21:34,0,"@CWhatman I am reading #bossypants right now - very funny!!! Are we hitting London, Ont before you go?",6.63149E+16,https://twitter.com/jillbalaka/status/66314853920419842,,,,
daydreamblog,5/5/11 21:32,0,@RealityofLynn @jmomiller I'm number 18 for Bossypants .,6.63143E+16,https://twitter.com/daydreamblog/status/66314292751896577,,,,
mariadimit,5/5/11 21:27,0,I think that any person being an asshole deserves to be called an asshole. Especially toddlers - they're total d-bags. #Bossypants #TinaFey,6.63132E+16,https://twitter.com/mariadimit/status/66313153365032961,,,,
Kateysomething,5/5/11 21:26,0,"@MomSelectAmy #MomsNiteOut My Mother's Day wishlist is Bossypants by Tina Fey & a new wireless mouse! Fancy, I know.",6.63129E+16,https://twitter.com/Kateysomething/status/66312883037933570,,,,
suzieqjenny,5/5/11 21:25,0,"Finished with Bossypants , by Tina Fey http://goodreads.com/user_status/show/6105857",6.63126E+16,https://twitter.com/suzieqjenny/status/66312564912570368,,,,
bookofwinner,5/5/11 21:22,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 37 days in the top 100 (181)Download: $12.99... http://bit.ly/cT1CTm,6.63118E+16,https://twitter.com/bookofwinner/status/66311840254279680,,,,
riskeypb,5/5/11 21:19,0,#6: Bossypants top-sellers_books_books_0316056863,6.63112E+16,https://twitter.com/riskeypb/status/66311167064285184,,,,
Booklover528,5/5/11 21:19,0,Bossypants ' by Tina Fey..Get it at Amazon #books http://amzn.to/ep5dEA,6.6311E+16,https://twitter.com/Booklover528/status/66310967738376194,,,,
LibrarianForYou,5/5/11 21:11,0,"my dad is watching TNA Impact"" dwnstrs & my mom is watching ""Grey's Anatomy"" upstrs. at least i have Tina Fey's "" Bossypants "" #nextbestthing""",6.63092E+16,https://twitter.com/LibrarianForYou/status/66309175369662464,,,,
j_etothedoublen,5/5/11 21:10,0,"Read  Bossypants "" by Tina Fey", a 275 page book, in less than 24 hours. I dunno if that's considered impressive," but I'm going to say it is.""",6.63087E+16,https://twitter.com/j_etothedoublen/status/66308733319385088,
madamemalkin,5/5/11 21:04,0,"purchased my first legit kindle book, tina fey bossypants . read the intro and she's amazing. and I forgot there was no paper already ....",6.63072E+16,https://twitter.com/madamemalkin/status/66307219804798976,,,,
natdanweb,5/5/11 21:00,0,"Super excited to read Tina Fey's  Bossypants ""! Thanks Angie for the Gift of laughter....always.""",6.63062E+16,https://twitter.com/natdanweb/status/66306185392947200,,,,
jeterian,5/5/11 20:59,0,just bought Tina Fey's book Bossypants for my birthday. i need a laugh. yet suddenly i am thinking of an old law school prof of mine...,6.63059E+16,https://twitter.com/jeterian/status/66305946435063808,,,,
computerfan,5/5/11 20:57,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11. http://sweeps4bloggers.com/?p=18387,6.63057E+16,https://twitter.com/computerfan/status/66305663709622272,,,,
Anabelle_Anas,5/5/11 20:52,0,#6: Bossypants http://amzn.to/kpZ5Hw,6.63044E+16,https://twitter.com/Anabelle_Anas/status/66304377014599680,,,,
abigailane,5/5/11 20:52,0,Reading about Tina Fey's life is everything I ever dreamed it would be. #bossypants,6.63043E+16,https://twitter.com/abigailane/status/66304316377538560,,,,
breakingsavnews,5/5/11 20:51,0,New York Times bestsellers: Nonfiction 1. â€œHeaven Is for Realâ€ù by Todd Burpo 2. â€œ Bossypants â€ù by Tina Fey 3.... http://dlvr.it/Qmw4T,6.6304E+16,https://twitter.com/breakingsavnews/status/66303956070039552,,,,
millenniumwolf,5/5/11 20:37,0,"@ocell i drink a big cup of  bossypants "" every morning.""",6.63005E+16,https://twitter.com/millenniumwolf/status/66300490752868352,,,,
DB_Wilz,5/5/11 20:31,0,reading #Bossypants . nuff said.,6.6299E+16,https://twitter.com/DB_Wilz/status/66298981868777472,,,,
cjvmomof5,5/5/11 20:25,0,Im reading Bossypants by @TinaFey123 ....HILARIOUS! What a great read so far! What are you reading?,6.62976E+16,https://twitter.com/cjvmomof5/status/66297583764639746,,,,
HannaTadesse,5/5/11 20:21,0,"Reading @TinaFey123 's book #bossypants I can't stop laughing! Oh and my dad is so Don Fey"" :-) Loved that part of the book!""",6.62966E+16,https://twitter.com/HannaTadesse/status/66296595859255296,,,,
deederlee,5/5/11 20:20,0,just read part of Tina Feys book Bossypants hysterical! I was practically snorting in the middle of the girls gymnastics class!,6.62963E+16,https://twitter.com/deederlee/status/66296300269867008,,,,
tess_untitled,5/5/11 20:17,0,"OH, my plan was to go to bed and read  Bossypants ""! Oh yeah"," am so on my way...""",6.62954E+16,https://twitter.com/tess_untitled/status/66295426785095680,,,
Camilala9,5/5/11 20:15,0,Bossypants is heeeeeeeeeere!,6.6295E+16,https://twitter.com/Camilala9/status/66295008680091649,,,,
asmalltownmommy,5/5/11 20:10,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11 http://bit.ly/gtHMmi,6.62938E+16,https://twitter.com/asmalltownmommy/status/66293820291166208,,,,
SarahShuda,5/5/11 20:09,0,finished Bossypants by Tina Fey-- hilarious and entertaining http://amzn.to/dRoCgd #Kindle,6.62934E+16,https://twitter.com/SarahShuda/status/66293410109198337,,,,
Carrie_Holliday,5/5/11 20:07,0,"Looking forward to Steven Tyler's book, once I get around to finishing Tina Fey's bossypants ! The guy cracks me up.",6.62931E+16,https://twitter.com/Carrie_Holliday/status/66293055124291585,,,,
CraigAtBolide,5/5/11 20:05,0,"I clearly can't sit in the NJ Transit quiet car anymore; reading  BossyPants "" by Tina Fey & laughing uncontrollably.""",6.62924E+16,https://twitter.com/CraigAtBolide/status/66292428109389824,,,,
webmaxdd,5/5/11 20:01,0,#6: Bossypants : http://amzn.to/kFf21d,6.62914E+16,https://twitter.com/webmaxdd/status/66291379541770240,,,,
AwkwardlyReeRee,5/5/11 19:59,0,5 of 5 stars to Bossypants by Tina Fey http://www.goodreads.com/review/show/159647284,6.6291E+16,https://twitter.com/AwkwardlyReeRee/status/66290985306558464,,,,
Anabelle_Anas,5/5/11 19:52,0,#6: Bossypants http://www.amazon.com/Bossypants-Tina-Fey/dp/0316056863/ref=pd_zg_rss_ts_b_books_6?ie=UTF8&tag=sareena-20,6.62892E+16,https://twitter.com/Anabelle_Anas/status/66289204707074048,,,,
MSA14,5/5/11 19:46,0,"Cooling off by the pool - just downloaded  Bossypants "" by Tina Fey.""",6.62877E+16,https://twitter.com/MSA14/status/66287732451844097,,,,
bad_persephone,5/5/11 19:38,0,Watching Green Hornet then Black Swan and if I'm still awake I plan to start Bossypants,6.62858E+16,https://twitter.com/bad_persephone/status/66285778078150658,,,,
holidaygiftbuzz,5/5/11 19:25,0,Currently Buzzing #Bossypants (Audiobook #ChristmasGift #Christmas #books . http://www.holidaygiftbuzz.com/product/2833/books/,6.62823E+16,https://twitter.com/holidaygiftbuzz/status/66282288882786304,,,,
riskeypb,5/5/11 19:24,0,#6: Bossypants top-sellers_books_books_0316056863,6.62822E+16,https://twitter.com/riskeypb/status/66282231236280321,,,,
mitchelneem,5/5/11 19:21,0,"On the non-whingey side of things, my copy of Bossypants arrived waaay earlier than it was meant to. #yaaaaay #notsarcastic",6.62813E+16,https://twitter.com/mitchelneem/status/66281337945989120,,,,
juicybuzz,5/5/11 19:20,0,"Miss Bossypants Herself To Host SNL"" This Weekend http://bit.ly/kiGI7j""",6.6281E+16,https://twitter.com/juicybuzz/status/66281026057547776,,,,
charleneisab,5/5/11 19:15,0,I am reading Bossypants http://bit.ly/kaH7EJ @GetGlue #Bossypants,6.628E+16,https://twitter.com/charleneisab/status/66279988130873345,,,,
becjacobs,5/5/11 19:04,0,Already laughed loudly on a crowded train. http://bit.ly/jBU9Fo @GetGlue #Bossypants,6.6277E+16,https://twitter.com/becjacobs/status/66277000372961280,,,,
jjjesm,5/5/11 19:01,0,Bossypants by Tina Fey. This book really makes me giggle.,6.62764E+16,https://twitter.com/jjjesm/status/66276427623956480,,,,
adamspano,5/5/11 19:00,0,"Love for i80. Tina and Jeff are absolutely mad for Route 80W between Philadelphia and Youngstown"" #bossypants""",6.62761E+16,https://twitter.com/adamspano/status/66276106097016834,,,,
WanderlustShan,5/5/11 18:58,0,Half an hour early as per usual. Time to read some Bossypants :D,6.62756E+16,https://twitter.com/WanderlustShan/status/66275600448503808,,,,
wowcheckitout,5/5/11 18:56,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11 http://bit.ly/gtHMmi,6.62751E+16,https://twitter.com/wowcheckitout/status/66275062910689280,,,,
cwnutritionyoga,5/5/11 18:49,0,"finished Bossypants by Tina Fey v funny, good strident ranting about continuing existence of sexism http://amzn.to/gj1Tbq #Kindle",6.62733E+16,https://twitter.com/cwnutritionyoga/status/66273332156305408,,,,
Butterfly_012,5/5/11 18:48,0,#Win A Copy Of Bossypants By Tina Fey 2 Winners via @MomsMotleyCrue CAN/US #giveaway http://tinyurl.com/3edeeh7,6.62732E+16,https://twitter.com/Butterfly_012/status/66273162924531713,,,,
Alltop_Sex,5/5/11 18:46,0,"Miss Bossypants Herself To Host SNL"" This Weekend http://bit.ly/ipyC78""",6.62726E+16,https://twitter.com/Alltop_Sex/status/66272566582591488,,,,
helenaoftroy,5/5/11 18:42,0,@MarianneLach I AM RUNNING TO CANADA WITH CHOCOLATE AND KRAFT AND BOSSYPANTS AND MAGAZINES TO GIVE YOU. OMGGGGG THANK YOU,6.62715E+16,https://twitter.com/helenaoftroy/status/66271489686634496,,,,
MsRedPen,5/5/11 18:37,0,I'm in a pretty blah mood. I'm hoping a few chapters of Tina Fey's BOSSYPANTS will cheer me up.,6.62702E+16,https://twitter.com/MsRedPen/status/66270244167094274,,,,
aubreysplaza,5/5/11 18:36,0,"Finally bought Tina Fey's book, Bossypants ! #PUREEXCITEMENT .",6.62701E+16,https://twitter.com/aubreysplaza/status/66270136990044160,,,,
guerrapau,5/5/11 18:36,0,"I would never be placed in the Common Sense Program"". Tina Fey. hahaha. <3 #bossypants""",6.62701E+16,https://twitter.com/guerrapau/status/66270092073254912,,,,
jenn_jen_d,5/5/11 18:34,0,"Yippie! Bossypants was on my doorstep when I got home, can't wait to start it! Thank you @BakerandTaylor :)",6.62695E+16,https://twitter.com/jenn_jen_d/status/66269479730032641,,,,
matchbox_sized,5/5/11 18:32,0,@folkpants do you already have all skins? Bossypants ? Rent?IMAY?lotr?HP?,6.62689E+16,https://twitter.com/matchbox_sized/status/66268935212896257,,,,
darcygoshorn,5/5/11 18:30,0,Marked as to-read: Bossypants by Tina Fey http://www.goodreads.com/review/show/165924553,6.62686E+16,https://twitter.com/darcygoshorn/status/66268578852245505,,,,
BumDiet,5/5/11 18:29,0,"bumdiet: Miss Bossypants Herself To Host SNL"" This Weekend http://bumdiet.com/?p=17395""",6.62683E+16,https://twitter.com/BumDiet/status/66268348337504256,,,,
